id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1597,21771,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1598,12815,,11055.38,ABIERTO,fecha_invalida
1599,17274,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1600,16134,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1601,25582,,1773.66,CERRADO,fecha_invalida
1602,21142,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1603,22121,,13184.77,CERRADO,fecha_invalida
1604,7108,2025-12-25,,NAN,monto_invalido_o_vacio
1605,24145,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1606,11783,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1607,19514,,3430.22,ABIERTO,fecha_invalida
1609,9973,,8344.04,ABIERTO,fecha_invalida
1610,20853,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1611,5761,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1612,16850,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1614,22551,,14069.5,NAN,fecha_invalida
1615,12778,2025-06-24,,NAN,monto_invalido_o_vacio
1617,10680,,2936.7,ABIERTO,fecha_invalida
1619,4319,,8406.7,RECHAZADO,fecha_invalida
1620,17234,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1621,13030,2025-08-25,,CERRADO,monto_invalido_o_vacio
1622,9705,,10663.53,NAN,fecha_invalida
1624,20288,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1625,20251,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1627,12223,,5806.47,NAN,fecha_invalida
1628,19419,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1629,7756,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1630,6147,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1631,23663,,9825.35,NAN,fecha_invalida
1632,24698,,8147.96,NAN,fecha_invalida
1633,13439,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1634,13554,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1635,1899,,3611.54,CERRADO,fecha_invalida
1636,18942,,7658.59,ABIERTO,fecha_invalida
1637,24853,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1639,18349,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1640,12237,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1641,7726,,11900.49,CERRADO,fecha_invalida
1642,5128,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1643,24800,,2225.29,RECHAZADO,fecha_invalida
1644,20306,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1645,3536,2025-11-10,,RECHAZADO,monto_invalido_o_vacio
1646,18662,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1647,919,2025-09-28,,CERRADO,monto_invalido_o_vacio
1648,8730,,7269.02,ABIERTO,fecha_invalida
1649,20308,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1650,23878,,6367.46,NAN,fecha_invalida
1651,497,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1652,3274,,4403.86,ABIERTO,fecha_invalida
1653,23044,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1654,140,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1655,6461,,1794.45,ABIERTO,fecha_invalida
1656,22727,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1657,15344,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1658,11203,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1659,22196,2026-01-06,,ABIERTO,monto_invalido_o_vacio
1660,13791,,9738.63,RECHAZADO,fecha_invalida
1661,19514,,5785.53,ABIERTO,fecha_invalida
1662,10657,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1663,1536,,4094.39,RECHAZADO,fecha_invalida
1664,4046,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1665,7354,,5707.24,RECHAZADO,fecha_invalida
1666,21309,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1667,16218,2025-06-16,,CERRADO,monto_invalido_o_vacio
1668,22198,,1454.97,NAN,fecha_invalida
1669,16274,2026-02-05,,NAN,monto_invalido_o_vacio
1670,25748,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1672,15931,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1673,19684,,4090.88,CERRADO,fecha_invalida
1674,23943,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1675,22816,,13433.8,NAN,fecha_invalida
1676,3211,,417.92,ABIERTO,fecha_invalida
1677,10356,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1678,15487,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1679,5678,,946.57,ABIERTO,fecha_invalida
1680,16276,,3621.25,ABIERTO,fecha_invalida
1682,10030,,8025.3,CERRADO,fecha_invalida
1683,22209,,6950.72,CERRADO,fecha_invalida
1684,8607,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1685,20635,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1686,21541,,5751.4,CERRADO,fecha_invalida
1687,6289,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1688,14006,,10717.35,ABIERTO,fecha_invalida
1689,18789,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1690,13496,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1691,5604,,1639.43,CERRADO,fecha_invalida
1692,8897,,10700.54,CERRADO,fecha_invalida
1693,22679,,6624.27,NAN,fecha_invalida
1694,12135,,14171.39,NAN,fecha_invalida
1695,22979,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1696,3,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1697,9911,,1268.23,CERRADO,fecha_invalida
1698,362,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1699,6458,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1701,3628,,198.12,CERRADO,fecha_invalida
1703,24825,2025-02-17,,NAN,monto_invalido_o_vacio
1704,23784,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1705,10032,,11034.33,NAN,fecha_invalida
1706,6400,,10276.18,NAN,fecha_invalida
1707,18921,,3154.38,ABIERTO,fecha_invalida
1708,23367,,4989.47,ABIERTO,fecha_invalida
1709,25857,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1710,24381,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1711,487,,11102.58,CERRADO,fecha_invalida
1712,725,,4628.82,CERRADO,fecha_invalida
1713,19951,2025-06-13,,NAN,monto_invalido_o_vacio
1714,16177,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1716,15646,,6969.42,ABIERTO,fecha_invalida
1717,16310,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1718,8766,2026-01-27,,NAN,monto_invalido_o_vacio
1719,23646,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1720,9594,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1721,17403,,14084.26,CERRADO,fecha_invalida
1722,12854,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1723,22585,,11017.87,ABIERTO,fecha_invalida
1725,7908,2025-03-27,,ABIERTO,monto_invalido_o_vacio
1726,15203,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1727,22791,,3290.56,ABIERTO,fecha_invalida
1728,18014,,6059.38,CERRADO,fecha_invalida
1729,21018,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1730,18609,,13971.11,CERRADO,fecha_invalida
1731,17953,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1732,21801,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1734,18711,,2970.31,ABIERTO,fecha_invalida
1736,11816,,5443.92,CERRADO,fecha_invalida
1737,14435,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1738,21295,,13384.46,NAN,fecha_invalida
1740,2237,2025-06-28,,RECHAZADO,monto_invalido_o_vacio
1741,25650,2025-06-28,,ABIERTO,monto_invalido_o_vacio
1742,5917,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1743,21885,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1744,24671,2026-01-13,,CERRADO,monto_invalido_o_vacio
1745,3242,,13344.51,CERRADO,fecha_invalida
1746,6812,,10981.75,CERRADO,fecha_invalida
1748,578,,13210.33,CERRADO,fecha_invalida
1749,18459,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1750,16349,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1751,14157,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1752,21814,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1753,16158,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1754,15985,,1894.27,ABIERTO,fecha_invalida
1755,12517,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1756,11179,2025-08-12,,CERRADO,monto_invalido_o_vacio
1757,583,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1758,22353,,13507.25,CERRADO,fecha_invalida
1759,12557,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1761,3377,2026-01-05,,ABIERTO,monto_invalido_o_vacio
1762,3692,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1763,23579,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1764,1221,,10531.93,CERRADO,fecha_invalida
1765,11078,,2803.48,ABIERTO,fecha_invalida
1766,6556,,8873.53,ABIERTO,fecha_invalida
1768,14986,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1769,4781,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1770,15069,,12092.65,CERRADO,fecha_invalida
1771,22197,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1773,5273,,9839.8,NAN,fecha_invalida
1774,7242,,14191.33,CERRADO,fecha_invalida
1775,23224,,13837.08,CERRADO,fecha_invalida
1776,20436,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1777,13885,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1778,983,,4936.73,NAN,fecha_invalida
1779,21484,,3767.35,CERRADO,fecha_invalida
1780,11872,,7972.84,CERRADO,fecha_invalida
1781,4050,,10099.53,NAN,fecha_invalida
1782,21554,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1783,21334,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1784,18429,2025-03-13,,NAN,monto_invalido_o_vacio
1785,22345,,13657.52,CERRADO,fecha_invalida
1786,13597,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1787,6620,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1788,3689,2025-11-11,,NAN,monto_invalido_o_vacio
1789,6518,,14330.32,NAN,fecha_invalida
1790,20480,2025-11-03,,ABIERTO,monto_invalido_o_vacio
1791,22855,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1792,6819,,226.54,RECHAZADO,fecha_invalida
1793,154,2026-01-12,,NAN,monto_invalido_o_vacio
1794,6881,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1795,17921,2025-11-24,,CERRADO,monto_invalido_o_vacio
1796,19046,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1797,19532,2025-03-17,,RECHAZADO,monto_invalido_o_vacio
1798,2825,2025-07-27,,RECHAZADO,monto_invalido_o_vacio
1800,6555,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1801,12035,,617.52,ABIERTO,fecha_invalida
1802,19906,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1803,2114,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1805,12108,,5335.93,NAN,fecha_invalida
1806,14494,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1807,15926,2025-07-19,,CERRADO,monto_invalido_o_vacio
1808,24630,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1809,23298,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1810,17048,,2521.35,RECHAZADO,fecha_invalida
1811,3336,,14741.87,ABIERTO,fecha_invalida
1812,7113,2025-04-20,,NAN,monto_invalido_o_vacio
1813,21707,2025-07-08,,CERRADO,monto_invalido_o_vacio
1814,16960,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1815,5058,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1816,10632,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1817,16667,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1818,4468,,9678.43,CERRADO,fecha_invalida
1819,8884,,8575.19,CERRADO,fecha_invalida
1820,5877,,6951.16,NAN,fecha_invalida
1821,15978,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1822,1320,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1823,13582,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1824,10686,,9700.72,CERRADO,fecha_invalida
1825,6560,,6812.54,ABIERTO,fecha_invalida
1826,20678,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1827,4236,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1828,15043,,1796.11,CERRADO,fecha_invalida
1829,17518,,6721.95,CERRADO,fecha_invalida
1830,4672,,847.57,RECHAZADO,fecha_invalida
1831,25888,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1832,5842,,8809.97,CERRADO,fecha_invalida
1833,6007,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1834,7502,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1835,1008,2025-01-29,,RECHAZADO,monto_invalido_o_vacio
1836,23361,,3209.07,RECHAZADO,fecha_invalida
1837,8932,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1838,11502,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1839,17357,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1840,19681,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1841,12277,,680.98,ABIERTO,fecha_invalida
1842,22641,,3843.6,CERRADO,fecha_invalida
1843,15084,,5017.9,CERRADO,fecha_invalida
1844,19470,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1845,5366,,11069.73,ABIERTO,fecha_invalida
1846,7946,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1847,22261,,6977.66,CERRADO,fecha_invalida
1848,22563,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1849,22521,,13436.69,ABIERTO,fecha_invalida
1850,10383,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1851,9774,2025-05-10,,RECHAZADO,monto_invalido_o_vacio
1852,436,,3893.27,ABIERTO,fecha_invalida
1853,12709,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1854,14871,,14969.88,CERRADO,fecha_invalida
1855,20804,,3783.78,RECHAZADO,fecha_invalida
1856,17753,,1368.42,NAN,fecha_invalida
1857,3550,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1858,7841,,12162.19,CERRADO,fecha_invalida
1859,9873,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1861,9096,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1862,8975,,14843.31,ABIERTO,fecha_invalida
1863,9190,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1865,16379,,9012.54,CERRADO,fecha_invalida
1866,19983,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1867,20421,,1763.03,RECHAZADO,fecha_invalida
1868,9936,,308.97,NAN,fecha_invalida
1869,22147,,7346.23,NAN,fecha_invalida
1870,11103,,9002.31,ABIERTO,fecha_invalida
1871,8047,,376.88,NAN,fecha_invalida
1872,17080,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1873,11859,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1874,4879,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1875,10335,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1876,18359,,10047.13,CERRADO,fecha_invalida
1877,13700,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1878,10154,,3709.75,ABIERTO,fecha_invalida
1879,14279,2025-01-22,,RECHAZADO,monto_invalido_o_vacio
1880,11215,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1881,19041,,12114.65,ABIERTO,fecha_invalida
1882,12872,,11489.95,NAN,fecha_invalida
1883,15435,,10095.06,NAN,fecha_invalida
1884,14239,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1885,6887,,13842.77,CERRADO,fecha_invalida
1886,6035,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1887,24229,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1888,1449,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1889,21000,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1890,19987,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1891,11314,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1892,19649,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1894,7208,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1895,5770,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1896,5035,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1898,20915,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1899,24792,,500.44,CERRADO,fecha_invalida
1900,24018,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1901,12631,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1902,12002,,2549.46,ABIERTO,fecha_invalida
1903,12829,2025-08-20,,ABIERTO,monto_invalido_o_vacio
1904,4878,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1905,5196,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1906,6297,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1907,20850,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1908,16064,,3366.23,RECHAZADO,fecha_invalida
1909,11885,2025-11-26,,NAN,monto_invalido_o_vacio
1910,2378,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1911,5565,2025-10-02,,CERRADO,monto_invalido_o_vacio
1912,17755,,14037.66,ABIERTO,fecha_invalida
1913,22401,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1914,20821,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1915,4249,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1916,25680,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1917,1483,,2931.64,NAN,fecha_invalida
1918,1757,2025-05-31,,ABIERTO,monto_invalido_o_vacio
1919,23370,,10088.81,NAN,fecha_invalida
1920,2147,2025-05-01,,ABIERTO,monto_invalido_o_vacio
1921,12612,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1922,21616,,11904.05,CERRADO,fecha_invalida
1923,245,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1925,22265,,376.05,CERRADO,fecha_invalida
1926,9112,,7925.68,RECHAZADO,fecha_invalida
1927,12363,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1928,15754,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1929,21325,2025-06-06,,ABIERTO,monto_invalido_o_vacio
1930,1800,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1931,11267,2026-01-15,,ABIERTO,monto_invalido_o_vacio
1932,4478,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1933,18557,2025-02-13,,RECHAZADO,monto_invalido_o_vacio
1935,21513,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1936,10230,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1937,22608,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1938,6924,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1939,2404,,6091.7,ABIERTO,fecha_invalida
1940,5066,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1941,15081,,11345.54,CERRADO,fecha_invalida
1942,16781,2025-04-12,,CERRADO,monto_invalido_o_vacio
1943,25537,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1944,2978,,7429.41,CERRADO,fecha_invalida
1945,17433,2025-07-12,,RECHAZADO,monto_invalido_o_vacio
1946,9795,,-3125.37,NAN,fecha_invalida
1947,5115,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1948,24798,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1949,24265,2026-02-14,,NAN,monto_invalido_o_vacio
1950,928,,4200.55,ABIERTO,fecha_invalida
1951,11356,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1952,6007,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1954,18312,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1955,15727,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1956,18072,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1957,5599,,4898.77,NAN,fecha_invalida
1958,14376,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1959,25653,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1960,7060,2026-02-09,,CERRADO,monto_invalido_o_vacio
1961,10180,,458.57,NAN,fecha_invalida
1962,6185,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1963,7665,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1964,19457,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1965,10239,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1966,3564,,7859.5,ABIERTO,fecha_invalida
1967,23070,,5037.27,NAN,fecha_invalida
1968,12848,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1969,12354,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1970,5997,,11445.06,RECHAZADO,fecha_invalida
1971,3132,2025-06-01,,ABIERTO,monto_invalido_o_vacio
1973,22257,,11972.26,ABIERTO,fecha_invalida
1974,3645,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1975,11929,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1976,1173,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1977,9405,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1978,18718,,11920.23,CERRADO,fecha_invalida
1979,10310,,3324.42,RECHAZADO,fecha_invalida
1980,14985,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1981,21422,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1982,13668,2025-06-04,,ABIERTO,monto_invalido_o_vacio
1983,23716,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
1984,8409,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1985,19738,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1986,24076,,14157.66,RECHAZADO,fecha_invalida
1988,1267,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1989,6342,,6561.12,ABIERTO,fecha_invalida
1991,21922,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1992,5897,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1993,5951,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
1994,23527,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1995,17771,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
1996,17443,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
1998,17036,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2000,14424,,6440.22,NAN,fecha_invalida
2002,4406,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2003,19906,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2004,1052,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2005,20692,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2006,16866,,2341.27,ABIERTO,fecha_invalida
2007,9647,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2008,14641,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2009,8864,,14996.75,NAN,fecha_invalida
2010,14609,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2011,20873,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2012,2116,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2013,6808,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2014,18068,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2016,18812,,11966.28,CERRADO,fecha_invalida
2017,10286,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2018,21296,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2019,14718,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2020,1105,,7568.87,NAN,fecha_invalida
2022,15595,,11585.72,ABIERTO,fecha_invalida
2023,6099,2025-05-02,,RECHAZADO,monto_invalido_o_vacio
2024,17630,,7155.37,RECHAZADO,fecha_invalida
2025,23468,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2026,23719,2025-11-02,,CERRADO,monto_invalido_o_vacio
2027,13023,2025-03-25,,NAN,monto_invalido_o_vacio
2028,8480,,2800.94,ABIERTO,fecha_invalida
2030,24667,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2031,24413,2025-03-04,,CERRADO,monto_invalido_o_vacio
2032,10770,,4257.6,CERRADO,fecha_invalida
2033,23214,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2034,15088,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2036,6962,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2037,6124,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2038,23938,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2039,21609,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2040,13752,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2041,6843,,693.97,RECHAZADO,fecha_invalida
2042,9167,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2043,24839,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2044,6772,,9201.83,RECHAZADO,fecha_invalida
2045,11343,,5598.05,NAN,fecha_invalida
2046,9382,,4930.57,ABIERTO,fecha_invalida
2047,11408,,508.55,ABIERTO,fecha_invalida
2048,15861,2025-02-17,,CERRADO,monto_invalido_o_vacio
2051,6303,,14448.22,ABIERTO,fecha_invalida
2052,11775,,9190.32,NAN,fecha_invalida
2053,10475,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2054,22619,2025-08-09,,ABIERTO,monto_invalido_o_vacio
2055,19974,,11737.04,ABIERTO,fecha_invalida
2056,3311,,476.23,NAN,fecha_invalida
2057,17814,,12652.2,ABIERTO,fecha_invalida
2058,9187,,3917.33,ABIERTO,fecha_invalida
2059,2554,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2060,2609,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2061,7090,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2062,10009,2025-05-05,,NAN,monto_invalido_o_vacio
2063,3841,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2065,6177,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2066,6733,,6514.5,CERRADO,fecha_invalida
2067,18940,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2068,20623,,5598.66,NAN,fecha_invalida
